Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
78.448,74.2302,0.05376555170303892,Mes 13,Kia,SOUL 1.6/ 1.6 16V FLEX Aut.,2015
79.75,74.8845,0.0610094043887147,Mes 13,Kia,SOUL 1.6/ 1.6 16V FLEX Aut.,2016
78.588,74.48400000000001,0.052221713238662204,Mes 13,Kia,SOUL 1.6/ 1.6 16V FLEX Aut.,2017
78.366,73.16550000000001,0.06636168746650321,Mes 13,Kia,SOUL 1.6/ 1.6 16V FLEX Aut.,2018
80.137,74.4876,0.07049677427405568,Mes 13,Kia,SOUL 1.6/ 1.6 16V FLEX Aut.,2019
131.572,118.48500000000001,0.09946645182865647,Mes 13,Kia,Sportage 2.0 16V Aut.,2015
139.663,124.2441,0.11040075037769492,Mes 13,Kia,Sportage 2.0 16V Aut.,2016
160.025,141.66090000000003,0.11475769411029513,Mes 18,Kia,Sportage 2.0 16V Aut.,2017
163.697,149.3406,0.08770105744149256,Mes 13,Kia,Sportage 2.0 16V Aut.,2018
63.885,58.480199999999996,0.08460201925334589,Mes 13,Kia,Cerato 1.6 16V Flex Aut.,2015
64.258,59.737500000000004,0.07034921721808944,Mes 13,Kia,Cerato 1.6 16V Flex Aut.,2016
68.094,60.368399999999994,0.11345492994977532,Mes 13,Kia,Cerato 1.6 16V Flex Aut.,2017
68.45,63.579600000000006,0.07115266617969315,Mes 13,Kia,Cerato 1.6 16V Flex Aut.,2018
68.639,65.0547,0.05221958361864245,Mes 13,Kia,Cerato 1.6 16V Flex Aut.,2019
168.212,153.94500000000002,0.08481558985090225,Mes 13,Land Rover,Range Rover EVOQUE Pure Tech 2.0 Aut. 5p,2015
168.212,153.94500000000002,0.08481558985090225,Mes 13,Land Rover,Range Rover EVOQUE Pure Tech 2.0 Aut. 5p,2015
51.516,48.343500000000006,0.06158280922431851,Mes 13,Lifan,X60 1.8 16V 128cv 5p Mec.,2015
56.63,50.3532,0.11083877803284481,Mes 13,Lifan,X60 1.8 16V 128cv 5p Mec.,2016
59.312,53.6319,0.09576645535473423,Mes 13,Lifan,X60 1.8 16V 128cv 5p Mec.,2018
62.095,56.647800000000004,0.08772364924712127,Mes 13,Lifan,X60 1.8 16V 128cv 5p Mec.,2019
121.858,109.7154,0.09964548901180063,Mes 13,Mercedes-Benz,CLA-200 Urban 1.6 TB 16V/Flex Aut.,2015
128.95,113.6961,0.11829313687475757,Mes 13,Mercedes-Benz,CLA-200 Urban 1.6 TB 16V/Flex Aut.,2016
138.455,120.7602,0.12780181286338532,Mes 13,Mercedes-Benz,CLA-200 Urban 1.6 TB 16V/Flex Aut.,2017
131.931,120.5235,0.08646565250017063,Mes 13,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2015
147.992,126.873,0.1427036596572787,Mes 13,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2016
155.809,143.3043,0.08025659621716323,Mes 13,Mercedes-Benz,CLA-200 Vision 1.6 TB 16V Flex Aut.,2017
164.852,152.1747,0.07690109916773835,Mes 13,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2015
180.655,154.25639999999999,0.1461271484320944,Mes 13,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2016
194.326,172.557,0.11202309521114008,Mes 13,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2017
204.51,180.2619,0.11856681824849638,Mes 13,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2018
216.715,196.77960000000002,0.09198901783448302,Mes 13,Mercedes-Benz,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,2019
136.525,123.4719,0.09560959531221389,Mes 13,Mercedes-Benz,GLA 200 Vis. Black Ed. 1.6 TB 16V Aut.,2015
136.427,123.0309,0.0981924399129204,Mes 13,Mercedes-Benz,CLA-200 First Edition 1.6 TB 16V Aut.,2015
111.936,108.89280000000001,0.027186963979416796,Mes 13,Mini,COOPER Countryman S 1.6 Aut.,2015
123.425,119.96549999999999,0.028029167510634036,Mes 16,Mini,COOPER Countryman S 1.6 Aut.,2016
123.733,113.90400000000001,0.07943717520790729,Mes 13,Mini,COOPER Countryman S ALL4 1.6 Aut.,2015
134.793,140.12910000000002,0.03958736729652145,Mes 16,Mini,COOPER Countryman S ALL4 1.6 Aut.,2016
49.966,45.558,0.08821998959292321,Mes 13,Mini,COOPER Countryman S ALL4 1.6 Aut.,2015
141.683,46.467000000000006,0.6720354594411467,Mes 13,Mini,COOPER Countryman S ALL4 1.6 Aut.,2016
53.181,46.467000000000006,0.12624809612455562,Mes 13,Mini,COOPER Countryman S ALL4 1.6 Aut.,2016
57.714,49.401,0.14403784177149384,Mes 13,Mini,COOPER Countryman S ALL4 1.6 Aut.,2017
90.234,86.913,0.03680430879712745,Mes 13,Mitsubishi,L200 Triton HPE 3.5 CD V6 24V Flex Aut.,2015
97.25,90.774,0.06659125964010282,Mes 13,Mitsubishi,L200 Triton HPE 3.5 CD V6 24V Flex Aut.,2016
113.567,102.7989,0.09481715639226175,Mes 13,Mitsubishi,L200 Triton HPE 3.5 CD V6 24V Flex Aut.,2017
105.757,97.3125,0.07984814243974399,Mes 13,Mitsubishi,L200 Triton Savana 3.2 CD TBI Dies. Mec.,2015
111.051,107.4573,0.032360807196693396,Mes 13,Mitsubishi,L200 Triton Savana 3.2 CD TBI Dies. Mec.,2016
119.854,104.1705,0.13085504029903045,Mes 13,Mitsubishi,L200 Triton Savana 3.2 CD TBI Dies. Mec.,2017
125.245,113.1255,0.09676633797756398,Mes 13,Mitsubishi,L200 Triton Savana 3.2 CD TBI Dies. Mec.,2018
71.274,63.2385,0.11274097146224428,Mes 13,Mitsubishi,L200 Triton HLS 2.4 Flex 16V CD Mec.,2015
75.428,67.38210000000001,0.10666993689346117,Mes 13,Mitsubishi,L200 Triton HLS 2.4 Flex 16V CD Mec.,2016
NaN,NaN,NaN,Mes 13,Mitsubishi,L200 Triton HLS 2.4 Flex 16V CD Mec.,2017
72.829,69.408,0.046973046451276174,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Mec.,2015
78.981,71.964,0.08884415239108136,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Mec.,2016
77.947,77.2254,0.00925757245307721,Mes 14,Mitsubishi,ASX 2.0 16V 160cv Mec.,2017
80.965,73.93950000000001,0.0867720620020996,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Mec.,2018
122.69,112.62150000000001,0.08206455293829967,Mes 13,Mitsubishi,OUTLANDER 3.0/ GT 3.0 V6 Aut.,2015
138.274,124.60499999999999,0.09885444841401862,Mes 13,Mitsubishi,OUTLANDER 3.0/ GT 3.0 V6 Aut.,2016
146.391,129.2418,0.11714654589421468,Mes 15,Mitsubishi,OUTLANDER 3.0/ GT 3.0 V6 Aut.,2017
151.256,137.2923,0.09231832125667734,Mes 13,Mitsubishi,OUTLANDER 3.0/ GT 3.0 V6 Aut.,2018
94.432,87.2055,0.07652596577431381,Mes 13,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2015
111.51,95.409,0.1443906376109766,Mes 13,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2016
118.47,108.0576,0.08789060521651056,Mes 16,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2017
118.691,110.81880000000001,0.06632516366026062,Mes 13,Mitsubishi,OUTLANDER 2.0 16V 160cv Aut.,2018
81.5,76.00500000000001,0.06742331288343546,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015
84.934,75.9321,0.10598700167188632,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Aut.,2016
87.635,81.98100000000001,0.06451760141495973,Mes 14,Mitsubishi,ASX 2.0 16V 160cv Aut.,2017
92.011,85.59,0.06978513438610592,Mes 13,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015
96.893,90.78840000000001,0.0630035193460827,Mes 13,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016
101.12,94.02390000000001,0.07017503955696196,Mes 13,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2017
92.011,85.59,0.06978513438610592,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015
122.69,112.62150000000001,0.08206455293829967,Mes 13,Mitsubishi,ASX 2.0 16V 160cv Aut.,2015
81.5,76.00500000000001,0.06742331288343546,Mes 13,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2015
84.934,75.9321,0.10598700167188632,Mes 13,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2016
87.635,81.98100000000001,0.06451760141495973,Mes 14,Mitsubishi,ASX 2.0 16V 4x4 160cv Aut.,2017
64.369,60.5709,0.059005111155991205,Mes 13,Mitsubishi,Lancer 2.0 16V 160cv Aut.,2015
74.578,69.5844,0.06695808415350372,Mes 13,Mitsubishi,Lancer GT 2.0 16V 160cv Aut.,2015
76.703,70.56,0.08008813214606991,Mes 13,Mitsubishi,Lancer GT 2.0 16V 160cv Aut.,2016
76.62,71.32050000000001,0.06916601409553634,Mes 13,Mitsubishi,Lancer GT 2.0 16V 160cv Aut.,2017
75.015,71.5707,0.045914817036592656,Mes 13,Mitsubishi,Lancer GT 2.0 16V 160cv Aut.,2018
59.522,55.518299999999996,0.06726420483182692,Mes 13,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2015
56.845,55.417500000000004,0.025112147066584482,Mes 13,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2016
57.705,53.154,0.07886664933714574,Mes 13,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017
58.978,53.553599999999996,0.09197327817152168,Mes 13,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018
98.884,87.9534,0.11053962218356861,Mes 13,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015
107.45,98.20530000000001,0.08603722661703113,Mes 13,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016
45.83,41.9625,0.08438795548767183,Mes 13,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016
40.51,38.490300000000005,0.049856825475191144,Mes 13,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016
56.531,51.303599999999996,0.09246961843944036,Mes 13,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015
57.53,55.2195,0.04016165478880592,Mes 13,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016
45.264,40.968,0.09490986214209966,Mes 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015
54.669,50.6835,0.07290237611809243,Mes 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019
57.983,50.9589,0.12114067916458268,Mes 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020
50.03,45.239399999999996,0.09575454727163711,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015
54.852,50.209199999999996,0.08464231021658283,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016
59.232,52.714800000000004,0.11002836304700155,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017
61.12,55.737899999999996,0.08805791884816756,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018
62.209,56.718900000000005,0.08825250365702708,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019
66.91,58.0932,0.1317710357196233,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020
48.307,44.5824,0.0771026973316497,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015
51.209,47.997,0.06272334941123636,Mes 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016
31.317,25.668,0.18038126257304343,Mes 13,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015
35.615,32.2965,0.09317703214937527,Mes 13,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016
34.198,32.76090000000001,0.04202292531726984,Mes 30,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017
44.914,41.3055,0.08034243220376719,Mes 13,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015
44.967,43.3296,0.03641336980452331,Mes 13,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2016
47.979,43.2639,0.0982742449821797,Mes 13,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2017
58.396,55.1385,0.05578293033769437,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2015
62.786,62.6274,0.002526040837129294,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2016
64.807,64.0395,0.011842856481552892,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2017
69.934,68.1129,0.02604026653702064,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2018
66.542,70.0605,0.05287637882840917,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2019
70.18,66.30120000000001,0.05526930749501279,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2020
61.441,56.5524,0.07956576227600468,Mes 13,Renault,DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.,2015
57.123,54.7686,0.04121632267212853,Mes 13,Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2015
63.031,57.974399999999996,0.08022401675366095,Mes 13,Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2016
63.542,61.2027,0.03681501998678042,Mes 13,Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2017
68.714,65.0043,0.05398754256774454,Mes 13,Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2018
64.809,67.71780000000001,0.04488265518677983,Mes 13,Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2019
47.919,43.3935,0.09444061854379253,Mes 13,Renault,DUSTER 1.6 Hi-Flex 16V Mec.,2015
NaN,NaN,NaN,Mes 13,Renault,DUSTER 1.6 Hi-Flex 16V Mec.,2016
63.191,60.0129,0.050293554461869575,Mes 13,Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2015
67.205,61.665299999999995,0.08242987872926127,Mes 13,Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2016
72.309,67.3965,0.06793760112849015,Mes 13,Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2017
72.558,68.9652,0.049516249069709896,Mes 13,Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2018
61.594,58.2507,0.054279637627041584,Mes 13,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2015
65.235,58.96710000000001,0.09608185789836729,Mes 13,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2016
55.569,59.1318,0.064114884198024,Mes 32,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2017
56.75,57.679199999999994,0.016373568281938228,Mes 32,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2018
58.177,53.0775,0.08765491517266272,Mes 13,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.,2015
63.82,56.9313,0.10793951739266687,Mes 13,Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.,2016
69.934,68.1129,0.02604026653702064,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2018
66.542,70.0605,0.05287637882840917,Mes 13,Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2019
99.205,87.3999,0.11899702635955844,Mes 13,SsangYong,ACTYON SPORTS 2.0 16V 155cv Diesel,2015
83.258,72.1035,0.13397511350260635,Mes 13,Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2015
98.02,90.6579,0.07510814119567434,Mes 13,Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2017
103.02,91.0215,0.11646767617938258,Mes 13,Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2018
106.356,95.6268,0.1008800631840234,Mes 13,Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2019
124.005,99.52560000000001,0.1974065561872504,Mes 13,Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2020
101.157,85.7781,0.15203001275245412,Mes 13,Toyota,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2015
83.186,75.60000000000001,0.09119322962998579,Mes 13,Toyota,Hilux CD 4x4 2.7 16V Flex Mec.,2015
127.245,107.9217,0.15185901214193095,Mes 14,Toyota,RAV4 2.5 4x4 16V Aut.,2015
105.771,82.76129999999999,0.21754261565079283,Mes 14,Toyota,RAV4 2.0 4x2 16V Aut.,2015
112.797,106.6527,0.0544721934093992,Mes 15,Toyota,RAV4 2.0 4x2 16V Aut.,2018
85.171,75.078,0.11850277676673988,Mes 13,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2015
86.697,82.575,0.0475448977473269,Mes 13,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2016
96.056,84.88799999999999,0.11626551178479227,Mes 13,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2017
101.182,96.25500000000001,0.048694431815935565,Mes 13,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2018
60.522,56.6856,0.06338851987706946,Mes 13,Toyota,Corolla GLi 1.8 Flex 16V Mec.,2015
61.121,57.0681,0.06630945174326337,Mes 13,Toyota,Corolla GLi 1.8 Flex 16V Mec.,2016
63.899,56.828700000000005,0.11064805396015581,Mes 13,Toyota,Corolla GLi 1.8 Flex 16V Mec.,2017
106.152,96.8373,0.08774869997739093,Mes 13,Toyota,Corolla XLi 1.6 16V 110cv Mec.,2015
102.228,95.4396,0.06640450757131115,Mes 13,Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2019
44.285,37.9395,0.14328779496443478,Mes 13,Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2015
47.332,42.5421,0.10119792106819916,Mes 13,Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2016
52.404,46.1655,0.11904625601099156,Mes 13,Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2017
43.827,37.913399999999996,0.13493052228078586,Mes 13,Toyota,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,2015
43.926,41.6052,0.05283431225242449,Mes 13,Toyota,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,2016
33.192,28.5048,0.14121475054229937,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2015
36.91,33.129000000000005,0.10243836358710355,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2016
38.733,34.223400000000005,0.11642785221903783,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2017
40.012,37.269,0.06855443366989908,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2018
40.057,39.2733,0.01956462041590741,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2019
46.589,39.254400000000004,0.15743201184829025,Mes 13,Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2020
99.281,90.882,0.08459826150018634,Mes 13,Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2015
107.616,94.869,0.11844892952720786,Mes 19,Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2016
112.012,101.1915,0.09660125700817765,Mes 17,Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2017
111.585,103.4055,0.07330286328807627,Mes 14,Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2018
106.685,102.366,0.04048366686975678,Mes 21,Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2019
52.12,46.4697,0.10840943975441279,Mes 13,Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2015
56.268,48.6261,0.13581253998720408,Mes 13,Volkswagen,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,2015
28.854,26.388,0.08546475358702424,Mes 13,Volkswagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2015
35.53,31.141799999999996,0.12350689558119912,Mes 13,Volkswagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2015
35.798,32.5125,0.09177887032795125,Mes 13,Volkswagen,up! black/white/red 1.0 T. Flex 12V 5p,2015
40.142,35.6013,0.11311593841861393,Mes 13,Volkswagen,up! black/white/red 1.0 T. Flex 12V 5p,2016
39.179,34.29,0.1247862375252049,Mes 13,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2015
40.538,36.8235,0.09163007548473023,Mes 13,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016
37.365,32.9814,0.11731834604576478,Mes 13,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015
38.44,36.018,0.06300728407908421,Mes 13,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016
43.019,35.8569,0.16648690113670694,Mes 13,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017
38.15,34.848,0.08655307994757536,Mes 13,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015
40.995,35.5698,0.13233809001097688,Mes 13,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016
43.746,38.115,0.12872034014538472,Mes 13,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017
134.48,113.44680000000001,0.15640392623438415,Mes 15,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015
136.227,125.8506,0.07616992226210666,Mes 13,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016
146.01,126.9846,0.13030203410725288,Mes 13,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2017
151.898,136.1997,0.10334764118026564,Mes 13,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2018
151.327,141.0867,0.06767001262167353,Mes 13,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2019
191.964,149.3928,0.2217665812339814,Mes 14,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2020
91.532,83.0331,0.09285168028667562,Mes 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2015
103.71,96.993,0.0647671391379809,Mes 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2016
107.539,98.20530000000001,0.08679362835808398,Mes 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017
113.899,104.1552,0.08554772210467175,Mes 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018
116.965,112.0608,0.04192878211430772,Mes 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019
158.784,120.44700000000002,0.24144120314389345,Mes 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020
108.904,91.7622,0.15740285021670453,Mes 17,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015
109.849,98.92620000000001,0.09943467851323175,Mes 18,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016
118.02,108.07560000000001,0.08426029486527697,Mes 13,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017
48.763,41.8356,0.14206262945265877,Mes 13,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015
51.518,48.7233,0.05424705928025154,Mes 17,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015
55.45,49.382999999999996,0.10941388638412997,Mes 13,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2016
60.613,52.794900000000005,0.12898388134558583,Mes 15,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2017
60.774,56.6595,0.06770164873136537,Mes 13,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2018
32.6,30.050100000000004,0.07821779141104286,Mes 13,Volkswagen,Saveiro 1.6 Mi/ 1.6 Mi Total Flex 8V,2015
35.891,29.8818,0.16742916051377782,Mes 13,Volkswagen,VOYAGE Trendline 1.0 T.Flex 8V 4p,2015
35.158,33.318000000000005,0.05233517264918358,Mes 13,Volkswagen,VOYAGE Trendline 1.0 T.Flex 8V 4p,2016
37.303,32.6781,0.12398198536310745,Mes 13,Volkswagen,VOYAGE Trendline 1.0 T.Flex 8V 4p,2017
37.255,31.698,0.14916118641793052,Mes 13,Volkswagen,VOYAGE Comfortline 1.0 T.Flex 8V 4p,2015
40.814,34.6635,0.15069583966286082,Mes 13,Volkswagen,VOYAGE Comfortline 1.0 T.Flex 8V 4p,2016
53.815,48.24,0.10359565176995254,Mes 15,Volkswagen,SPACEFOX SPORTLINE/HIGHLINE 1.6 T.Flex,2015
48.362,45.18000000000001,0.06579545924486156,Mes 13,Volkswagen,SPACEFOX TREND I MOTION 1.6 T. Flex 8V,2015
72.941,63.62819999999999,0.1276757927640149,Mes 13,Volkswagen,Golf Comfortline 1.4 TSI 140cv Aut.,2015
68.12,58.70700000000001,0.1381826189078097,Mes 13,Volkswagen,Golf Comfortline 1.4 TSI 140cv Mec.,2015
